Surveyor,Survey_Date,Page #,Row,StreamName,SectionName,AnglerType,AnglerCategory,TargetSpecies,NumAnglers,Guided?,FishingMethod,Num_Cars,Num_Trailers,Fishing_Start_Time,Interview_Start_Time,Fishing_time_corrected,Fishing_End_Time_Corrected,Percent_time_fished,Species,Origin,Fate,Qty,CompleteTrip,County1,interviewed_today,Comments
"Nelson, Rachel",2/23/2019,4,3,Skagit,Dalles bridge to Marblemount bridge,Pontoon / kick,Shore,Steelhead,2,No,Gear,2,0,7:30 AM,1:00 PM,5:30,1:00 PM,1,,,,,Yes,"98292,1,98036,1",No,Fabor to Baker
"Nelson, Rachel",2/23/2019,4,4,Skagit,Dalles bridge to Marblemount bridge,Boat with motor,Boat,Steelhead,2,No,Gear,1,1,9:00 AM,1:15 PM,4:15,1:15 PM,1,,,,,Yes,"98226,1,98229,1",No,Baker
"Nelson, Rachel",2/23/2019,4,5,Skagit,Dalles bridge to Marblemount bridge,Boat with motor,Boat,Steelhead,3,No,Gear,2,1,8:30 AM,1:45 PM,5:15,1:45 PM,1,BLC,,R,1,Yes,"98232,2,98241,1",No,Fabor
"Nelson, Rachel",2/23/2019,4,6,Skagit,Dalles bridge to Marblemount bridge,Drift boat / raft,Boat,Steelhead,2,,Gear,2,1,6:45 AM,2:45 PM,8:00,2:45 PM,1,,,,,Yes,"98284,2",,fabor to Baker
"Nelson, Rachel",2/23/2019,4,7,Skagit,Dalles bridge to Marblemount bridge,Drift boat / raft,Boat,Steelhead,2,No,Gear,2,1,10:00 AM,3:15 PM,5:15,3:15 PM,1,,,,,Yes,,No,"Very irate guy, cussed me [Rachel] out, not giving the zip code"
"Nelson, Rachel",2/23/2019,4,8,Skagit,Dalles bridge to Marblemount bridge,Boat with motor,Boat,Steelhead,2,No,Fly,2,1,7:00 AM,5:00 PM,10:00,5:00 PM,1,,,,,Yes,"98233,1,98205,1",No,
"Nelson, Rachel",2/23/2019,4,9,Skagit,Dalles bridge to Marblemount bridge,Drift boat / raft,Boat,Steelhead,2,No,Gear,2,1,8:00 AM,5:15 PM,9:15,5:15 PM,1,,,,,Yes,"98284,2",No,
"Nelson, Rachel",2/23/2019,4,10,Skagit,Dalles bridge to Marblemount bridge,Drift boat / raft,Boat,Steelhead,2,No,Gear,2,1,8:00 AM,5:45 PM,9:45,5:45 PM,1,BLC,,R,1,Yes,"98223,2",No,
"Nelson, Rachel",2/23/2019,4,10,Skagit,Dalles bridge to Marblemount bridge,Drift boat / raft,Boat,Steelhead,2,No,Gear,2,1,8:00 AM,5:45 PM,9:45,5:45 PM,1,CTT,,R,1,Yes,"98223,2",No,
"Bosley, April",2/24/2019,1,1,Skagit,Darrington Mill bridge to mouth,Shore,Shore,Steelhead,2,No,Fly,1,0,7:00 AM,9:10 AM,2:10,9:10 AM,1,,,,,No,"98022,1,98231,1",No,
"Bosley, April",2/24/2019,1,2,Skagit,Dalles bridge to Marblemount bridge,Drift boat / raft,Boat,Steelhead,3,No,Fly,2,1,8:00 AM,10:20 AM,2:20,10:20 AM,1,,,,,No,"98003,1,84029,1,98204,1",No,
"Bosley, April",2/24/2019,1,3,Skagit,Darrington Mill bridge to mouth,Shore,Shore,Steelhead,3,No,Both,1,0,9:45 AM,10:45 AM,1:00,10:45 AM,1,,,,,No,"98133,2,98115,1",No,
"Bosley, April",2/24/2019,1,4,Skagit,Darrington Mill bridge to mouth,Shore,Shore,Steelhead,2,No,Fly,1,0,9:10 AM,10:55 AM,1:45,10:55 AM,1,,,,,No,"98022,1,98321,1",Yes,
"Bosley, April",2/24/2019,1,5,Skagit,Darrington Mill bridge to mouth,Shore,Shore,Steelhead,1,No,Gear,1,0,10:30 AM,11:10 AM,0:40,11:10 AM,1,,,,,No,"98115,1",No,
"Bosley, April",2/24/2019,1,6,Skagit,Darrington Mill bridge to mouth,Shore,Shore,Steelhead,1,No,Fly,1,0,9:30 AM,11:30 AM,2:00,11:30 AM,1,,,,,No,"98136,1",No,
"Bosley, April",2/24/2019,1,7,Skagit,Darrington Mill bridge to mouth,Drift boat / raft,Boat,Steelhead,3,No,Gear,2,1,8:00 AM,12:00 PM,4:00,12:00 PM,1,SH,W,R,1,No,"98241,3",No,
"Bosley, April",2/24/2019,1,8,Skagit,Darrington Mill bridge to mouth,Shore,Shore,Steelhead,3,No,Both,1,0,11:15 AM,12:05 PM,0:50,12:05 PM,1,,,,,No,"98292,3",No,
"Bosley, April",2/24/2019,1,9,Skagit,Darrington Mill bridge to mouth,Shore,Shore,Steelhead,1,No,Gear,1,0,12:00 PM,12:30 PM,0:30,12:30 PM,1,,,,,No,"98226,1",No,
"Bosley, April",2/24/2019,1,10,Skagit,Dalles bridge to Marblemount bridge,Shore,Shore,Steelhead,1,No,Gear,1,0,10:30 AM,12:50 PM,2:20,12:50 PM,1,,,,,No,"98267,1",No,
"Bosley, April",2/24/2019,1,11,Skagit,Darrington Mill bridge to mouth,Shore,Shore,Steelhead,2,No,Fly,1,0,9:00 AM,1:00 PM,4:00,1:00 PM,1,,,,,No,"98201,1,98290,1",No,
"Bosley, April",2/24/2019,1,12,Skagit,Dalles bridge to Marblemount bridge,Shore,Shore,Steelhead,1,No,Gear,1,0,9:00 AM,1:00 PM,4:00,1:00 PM,1,,,,,No,"98225,1",No,
"Lambert, Leah",2/24/2019,2,1,Skagit,Dalles bridge to Marblemount bridge,Shore,Shore,Steelhead,2,No,Fly,1,0,7:30 AM,9:30 AM,2:00,9:30 AM,1,,,,,Yes,"98801,1,98103,1",No,
"Armellino, Daniel",2/24/2019,3,1,Skagit,Darrington Mill bridge to mouth,Shore,Shore,Steelhead,1,No,Fly,1,0,12:00 PM,1:30 PM,1:30,1:30 PM,1,,,,,Yes,"98136,1",Yes,"near hatchery creek, april interviewed"
"Armellino, Daniel",2/24/2019,3,2,Skagit,Darrington Mill bridge to mouth,Shore,Shore,Steelhead,1,No,Fly,1,0,11:30 AM,1:40 PM,2:10,1:40 PM,1,,,,,No,"98052,1",No,near hatchery creek=
"Armellino, Daniel",2/24/2019,3,3,Skagit,Darrington Mill bridge to mouth,Shore,Shore,Steelhead,1,No,Fly,1,0,9:30 AM,2:30 PM,5:00,2:30 PM,1,,,,,No,"98296,1",No,
"Armellino, Daniel",2/24/2019,3,4,Skagit,Darrington Mill bridge to mouth,Drift boat / raft,Boat,Steelhead,3,No,Fly,2,1,8:00 AM,2:45 PM,6:45,2:45 PM,1,CTT,,R,1,Yes,"98284,1,98237,2",No,"hippie bar, 1 cutthroat"
"Armellino, Daniel",2/24/2019,3,5,Skagit,Darrington Mill bridge to mouth,Drift boat / raft,Boat,Steelhead,3,No,Gear,2,1,8:30 AM,4:00 PM,7:30,4:00 PM,1,,,,,Yes,"98226,1,98290,1,98292,1",No,USFS launch
"Armellino, Daniel",2/24/2019,3,6,Skagit,Darrington Mill bridge to mouth,Drift boat / raft,Boat,Steelhead,2,No,Gear,1,1,9:30 AM,4:30 PM,7:00,4:30 PM,1,SH,W,R,1,Yes,"98208,2",No,"usfs launch, 1 steelhead"
"Armellino, Daniel",2/24/2019,3,7,Skagit,Darrington Mill bridge to mouth,Shore,Shore,Steelhead,2,No,Fly,1,0,12:45 PM,4:40 PM,3:55,4:40 PM,1,,,,,Yes,"98290,1,98201,1",Yes,"usfs launch, interviewed by april"
"Armellino, Daniel",2/24/2019,3,8,Skagit,Darrington Mill bridge to mouth,Drift boat / raft,Boat,Steelhead,3,No,Fly,2,2,9:30 AM,5:00 PM,7:30,5:00 PM,1,,,,,Yes,"98296,1,98012,1",No,"2 boats, 98012"
"Armellino, Daniel",2/24/2019,3,9,Skagit,Darrington Mill bridge to mouth,Drift boat / raft,Boat,Steelhead,2,No,Fly,2,1,8:45 AM,5:30 PM,8:45,5:30 PM,1,,,,,Yes,"98223,1,98233",No,
"Nelson, Rachel",2/24/2019,4,1,Skagit,Darrington Mill bridge to mouth,Drift boat / raft,Boat,Steelhead,3,No,Gear,2,1,7:30 AM,1:45 PM,3:07,10:37 AM,0.5,,,,,Yes,"98226,2,98225,1",No,Sauk to Faber
"Nelson, Rachel",2/24/2019,4,1,Skagit,Dalles bridge to Marblemount bridge,Drift boat / raft,Boat,Steelhead,3,No,Gear,2,1,7:30 AM,1:45 PM,3:07,10:37 AM,0.5,,,,,Yes,"98226,2,98225,1",No,Sauk to Faber
"Nelson, Rachel",2/24/2019,4,2,Skagit,Dalles bridge to Marblemount bridge,Boat with motor,Boat,Steelhead,3,No,Gear,1,1,8:00 AM,1:45 PM,5:45,1:45 PM,1,,,,,Yes,"98237,3",No,Faber
"Nelson, Rachel",2/24/2019,4,3,Skagit,Dalles bridge to Marblemount bridge,Drift boat / raft,Boat,Steelhead,2,No,Gear,2,1,6:30 AM,2:15 PM,7:45,2:15 PM,1,SH,W,R,1,Yes,"98284,1,98028,1",No,Steelhead to faber
"Nelson, Rachel",2/24/2019,4,4,Skagit,Dalles bridge to Marblemount bridge,Boat with motor,Boat,Steelhead,3,No,Gear,1,1,7:00 AM,3:30 PM,8:30,3:30 PM,1,,,,,Yes,"98233,2,98225,1",No,"drift boat with motor, baker vehicle and trailer"
"Nelson, Rachel",2/24/2019,4,5,Skagit,Dalles bridge to Marblemount bridge,Drift boat / raft,Boat,Steelhead,4,No,Fly,1,1,8:30 AM,4:00 PM,7:30,4:00 PM,1,,,,,Yes,"59802,3,98103,1",No,steelhead to baker
"Nelson, Rachel",2/24/2019,4,6,Skagit,Dalles bridge to Marblemount bridge,Drift boat / raft,Boat,Steelhead,3,No,Fly,1,1,8:30 AM,4:00 PM,7:30,4:00 PM,1,,,,,Yes,"98284,1,84029,1,98103,1",No,Steelhead to Baker
"Nelson, Rachel",2/24/2019,4,7,Skagit,Dalles bridge to Marblemount bridge,Boat with motor,Boat,Steelhead,1,No,Gear,1,1,11:30 AM,4:15 PM,4:45,4:15 PM,1,,,,,Yes,"98273,1",No,Baker
"Nelson, Rachel",2/24/2019,4,8,Skagit,Dalles bridge to Marblemount bridge,Drift boat / raft,Boat,Steelhead,3,No,Gear,2,1,9:30 AM,5:00 PM,7:30,5:00 PM,1,SH,W,R,2,Yes,"98252,3",No,Steelhead to baker
"Nelson, Rachel",2/24/2019,4,9,Skagit,Dalles bridge to Marblemount bridge,Drift boat / raft,Boat,Steelhead,3,No,Gear,2,1,8:00 AM,5:15 PM,9:15,5:15 PM,1,SH,W,R,1,,"98036,1,98223,2",,Marblemount to Steelhead
"Nelson, Rachel",2/24/2019,4,10,Skagit,Dalles bridge to Marblemount bridge,Shore,Shore,Steelhead,1,No,Fly,1,0,3:30 PM,6:00 PM,2:30,6:00 PM,1,,,,,No,"98263,1",No,Dean Knight fly guy steelhead park
"Howard, Jillian",2/25/2019,1,1,Skagit,Dalles bridge to Marblemount bridge,Shore,Shore,Steelhead,1,No,Fly,1,0,8:00 AM,9:00 AM,1:00,9:00 AM,1,,,,,No,"98284,1",,
"Howard, Jillian",2/25/2019,1,2,Skagit,Dalles bridge to Marblemount bridge,Shore,Shore,Steelhead,1,No,Fly,1,0,10:30 AM,11:21 AM,0:51,11:21 AM,1,,,,,No,"98226,1",,
"Howard, Jillian",2/25/2019,1,3,Skagit,Darrington Mill bridge to mouth,Shore,Shore,Steelhead,1,No,Fly,1,0,7:00 AM,12:00 PM,0:30,7:30 AM,0.1,,,,,No,"98020,1",,
"Howard, Jillian",2/25/2019,1,3,Skagit,Dalles bridge to Marblemount bridge,Shore,Shore,Steelhead,1,No,Fly,1,0,7:00 AM,12:00 PM,4:30,11:30 AM,0.9,,,,,No,"98020,1",,
"Bosley, April",2/25/2019,2,1,Skagit,Darrington Mill bridge to mouth,Shore,Shore,Steelhead,2,No,Both,1,0,9:00 AM,11:10 AM,2:10,11:10 AM,1,,,,,No,"98233,1,98223,1",No,
"Bosley, April",2/25/2019,2,2,Skagit,Darrington Mill bridge to mouth,Shore,Shore,Steelhead,1,No,Gear,1,0,9:00 AM,11:30 AM,2:30,11:30 AM,1,BLC,,R,1,No,"98225,1",No,
"Armellino, Daniel",2/25/2019,3,1,Skagit,Darrington Mill bridge to mouth,Shore,Shore,Steelhead,1,No,Fly,1,0,12:00 PM,3:20 PM,1:40,1:40 PM,0.5,,,,,Yes,"98229,1",No,
"Armellino, Daniel",2/25/2019,3,1,Skagit,Dalles bridge to Marblemount bridge,Shore,Shore,Steelhead,1,No,Fly,1,0,12:00 PM,3:20 PM,1:40,1:40 PM,0.5,,,,,Yes,"98229,1",No,
"Armellino, Daniel",2/25/2019,3,2,Skagit,Darrington Mill bridge to mouth,Drift boat / raft,Boat,Steelhead,2,No,Fly,2,0,8:30 AM,6:00 PM,9:30,6:00 PM,1,,,,,Yes,"98292,1,98221,1",No,
"Nelson, Rachel",2/25/2019,4,1,Skagit,Dalles bridge to Marblemount bridge,Shore,Shore,Steelhead,1,No,Gear,1,0,1:00 PM,1:15 PM,0:15,1:15 PM,1,,,,,No,"98206,1",No,Faber
"Nelson, Rachel",2/25/2019,4,2,Skagit,Dalles bridge to Marblemount bridge,Shore,Shore,Steelhead,1,No,Fly,1,0,11:30 AM,1:30 PM,2:00,1:30 PM,1,,,,,No,"98225,1",No,Swift/Sutter
"Nelson, Rachel",2/25/2019,4,3,Skagit,Dalles bridge to Marblemount bridge,Shore,Shore,Steelhead,1,No,Gear,1,0,1:15 PM,2:00 PM,0:45,2:00 PM,1,,,,,Yes,"98206,1",Yes,Faber
"Nelson, Rachel",2/25/2019,4,4,Skagit,Dalles bridge to Marblemount bridge,Shore,Shore,Steelhead,1,No,Fly,1,0,11:00 AM,2:45 PM,3:45,2:45 PM,1,,,,,Yes,"98226,1",Yes,Baker
"Nelson, Rachel",2/25/2019,4,5,Skagit,Darrington Mill bridge to mouth,Drift boat / raft,Boat,Steelhead,2,No,Gear,2,1,6:00 AM,2:30 PM,6:48,12:48 PM,0.8,,,,,Yes,"98283,1,98237,1",No,"Hippie Bar to Baker, Clay"
"Nelson, Rachel",2/25/2019,4,5,Skagit,Dalles bridge to Marblemount bridge,Drift boat / raft,Boat,Steelhead,2,No,Gear,2,1,6:00 AM,2:30 PM,1:42,7:42 AM,0.2,,,,,Yes,"98283,1,98237,1",No,"Hippie Bar to Baker, Clay"
"Nelson, Rachel",2/25/2019,4,6,Skagit,Dalles bridge to Marblemount bridge,Drift boat / raft,Boat,Steelhead,3,No,Fly,2,1,9:30 AM,4:30 PM,7:00,4:30 PM,1,,,,,Yes,"59802,2,98027,1",No,Marblemount to Steelhead
"Nelson, Rachel",2/25/2019,4,7,Skagit,Dalles bridge to Marblemount bridge,Drift boat / raft,Boat,Steelhead,3,No,Fly,2,1,10:00 AM,5:45 PM,7:45,5:45 PM,1,,,,,Yes,"98284,1,98103,1,84029,1",No,Marb. To Steelhead
"Bosley, April",2/26/2019,1,1,Skagit,Dalles bridge to Marblemount bridge,Shore,Shore,Steelhead,1,No,Fly,1,0,7:20 AM,8:50 AM,1:30,8:50 AM,1,,,,,No,"98012,1",No,
"Bosley, April",2/26/2019,1,2,Skagit,Darrington Mill bridge to mouth,Shore,Shore,Steelhead,1,No,Fly,1,0,8:45 AM,9:45 AM,1:00,9:45 AM,1,,,,,No,"98115,1",No,
"Bosley, April",2/26/2019,1,3,Skagit,Dalles bridge to Marblemount bridge,Shore,Shore,Steelhead,2,No,Fly,1,0,9:30 AM,10:25 AM,0:55,10:25 AM,1,,,,,No,"98027,1,98133,1",No,
"Lambert, Leah",2/26/2019,2,1,Skagit,Darrington Mill bridge to mouth,Drift boat / raft,Boat,Steelhead,2,No,Gear,2,1,7:30 AM,11:45 AM,2:07,9:37 AM,0.5,,,,,Yes,"98223,2,98273,1",No,
"Lambert, Leah",2/26/2019,2,1,Skagit,Dalles bridge to Marblemount bridge,Drift boat / raft,Boat,Steelhead,2,No,Gear,2,1,7:30 AM,11:45 AM,2:07,9:37 AM,0.5,,,,,Yes,"98223,2,98273,1",No,
"Lambert, Leah",2/26/2019,2,2,Skagit,Dalles bridge to Marblemount bridge,Boat with motor,Boat,Steelhead,2,No,Gear,1,1,7:00 AM,11:45 AM,4:45,11:45 AM,1,,,,,Yes,"98233,2",No,
"Lambert, Leah",2/26/2019,2,3,Skagit,Dalles bridge to Marblemount bridge,Shore,Shore,Steelhead,1,,Gear,1,0,9:30 AM,12:45 PM,3:15,12:45 PM,1,,,,,Yes,"98284,1",No,
"Armellino, Daniel",2/26/2019,3,1,Skagit,Darrington Mill bridge to mouth,Drift boat / raft,Boat,Steelhead,2,No,Gear,2,1,8:00 AM,1:45 PM,5:45,1:45 PM,1,BLC,,R,1,Yes,"98241,2",No,Native Hole
"Armellino, Daniel",2/26/2019,3,2,Skagit,Darrington Mill bridge to mouth,Shore,Shore,Steelhead,1,No,Fly,1,0,9:00 AM,1:52 PM,4:52,1:52 PM,1,,,,,No,"98115,1",Yes,Native Hole
"Armellino, Daniel",2/26/2019,3,3,Skagit,Darrington Mill bridge to mouth,Shore,Shore,Steelhead,1,No,Fly,1,0,10:00 AM,2:00 PM,4:00,2:00 PM,1,,,,,No,"98012,1",No,Hippie Bar
"Armellino, Daniel",2/26/2019,3,4,Skagit,Darrington Mill bridge to mouth,Drift boat / raft,Boat,Steelhead,3,No,Gear,2,1,8:00 AM,5:20 PM,9:20,5:20 PM,1,SH,W,R,2,Yes,"98226,2,Canada,1",,USFS Launch
"Nelson, Rachel",2/26/2019,4,1,Skagit,Dalles bridge to Marblemount bridge,Shore,Shore,Steelhead,1,No,Fly,1,0,2:30 PM,3:00 PM,0:30,3:00 PM,1,,,,,No,"98263,1",No,Dean the fly guy
"Nelson, Rachel",2/26/2019,4,2,Skagit,Dalles bridge to Marblemount bridge,Shore,Shore,Steelhead,2,No,Gear,1,0,2:00 PM,2:45 PM,0:45,2:45 PM,1,,,,,Yes,"98237,2",No,
"Nelson, Rachel",2/26/2019,4,3,Skagit,Dalles bridge to Marblemount bridge,Shore,Shore,Steelhead,1,No,Fly,1,0,2:15 PM,2:30 PM,0:15,2:30 PM,1,,,,,No,"98284,1",No,
"Nelson, Rachel",2/26/2019,4,4,Skagit,Dalles bridge to Marblemount bridge,Drift boat / raft,Boat,Steelhead,1,No,Gear,1,1,6:00 AM,3:00 PM,9:00,3:00 PM,1,,,,,Yes,"98237,1",No,Clay
"Nelson, Rachel",2/26/2019,4,5,Skagit,Dalles bridge to Marblemount bridge,Drift boat / raft,Boat,Steelhead,3,No,Fly,1,1,10:00 AM,3:30 PM,5:30,3:30 PM,1,SH,W,R,1,Yes,"98284,2,84029,1",No,with p4 row 6
"Nelson, Rachel",2/26/2019,4,6,Skagit,Dalles bridge to Marblemount bridge,Drift boat / raft,Boat,Steelhead,3,No,Fly,1,1,10:00 AM,3:30 PM,5:30,3:30 PM,1,SH,W,R,1,Yes,"Montana,2,98284,1",No,with p4 row 5
"Nelson, Rachel",2/26/2019,4,7,Skagit,Dalles bridge to Marblemount bridge,Shore,Shore,Steelhead,1,No,Fly,1,0,2:30 PM,3:30 PM,1:00,3:30 PM,1,,,,,No,"98284,1",No,was at Swift at count then gave the [illegible]
"Nelson, Rachel",2/26/2019,4,8,Skagit,Dalles bridge to Marblemount bridge,Shore,Shore,Steelhead,1,No,Fly,1,0,3:00 PM,4:00 PM,1:00,4:00 PM,1,,,,,No,"98263,1",Yes,Dean the fly guy
"Nelson, Rachel",2/26/2019,4,9,Skagit,Darrington Mill bridge to mouth,Shore,Shore,Steelhead,1,No,Fly,1,0,3:00 PM,4:00 PM,0:48,3:48 PM,0.8,,,,,No,"98012,1",No,Jimmy
"Nelson, Rachel",2/26/2019,4,9,Skagit,Dalles bridge to Marblemount bridge,Shore,Shore,Steelhead,1,No,Fly,1,0,3:00 PM,4:00 PM,0:12,3:12 PM,0.2,BLC,,R,1,No,"98012,1",No,Jimmy
"Nelson, Rachel",2/26/2019,4,10,Skagit,Darrington Mill bridge to mouth,Drift boat / raft,Boat,Steelhead,3,No,Gear,3,1,8:15 AM,4:30 PM,4:07,12:22 PM,0.5,CTT,,R,1,No,"98290,1,98329,1,98024,1",No,
"Nelson, Rachel",2/26/2019,4,10,Skagit,Dalles bridge to Marblemount bridge,Drift boat / raft,Boat,Steelhead,3,No,Gear,3,1,8:15 AM,4:30 PM,4:07,12:22 PM,0.5,BLC,,R,1,Yes,"98290,1,98329,1,98024,1",No,
"Nelson, Rachel",2/26/2019,4,10,Skagit,Dalles bridge to Marblemount bridge,Drift boat / raft,Boat,Steelhead,3,No,Gear,3,1,8:15 AM,4:30 PM,4:07,12:22 PM,0.5,CTT,,R,1,Yes,"98290,1,98329,1,98024,1",No,
"Nelson, Rachel",2/26/2019,4,11,Skagit,Dalles bridge to Marblemount bridge,Drift boat / raft,Boat,Steelhead,2,No,Fly,2,1,8:45 AM,5:00 PM,8:15,5:00 PM,1,,,,,Yes,"98292,1,98225,1",No,Fabers to Baker
"Nelson, Rachel",2/26/2019,4,12,Skagit,Dalles bridge to Marblemount bridge,Drift boat / raft,Boat,Steelhead,2,No,,2,0,11:00 AM,5:00 PM,6:00,5:00 PM,1,,,,,Yes,"98290,1,98229,1",No,Steelhead to Baker
"Nelson, Rachel",2/26/2019,4,13,Skagit,Dalles bridge to Marblemount bridge,Shore,Shore,Steelhead,1,No,Fly,1,0,4:00 PM,6:00 PM,2:00,6:00 PM,1,,,,,No,"98236,1",Yes,Dean the fly guy
"Bosley, April",2/27/2019,1,1,Skagit,Dalles bridge to Marblemount bridge,Drift boat / raft,Boat,Steelhead,1,Yes,Fly,1,0,8:00 AM,9:35 AM,1:35,9:35 AM,1,,,,,No,"80134,1",No,client of guide
"Bosley, April",2/27/2019,1,2,Skagit,Dalles bridge to Marblemount bridge,Drift boat / raft,Boat,Steelhead,1,Yes,Fly,1,1,8:00 AM,9:35 AM,1:35,9:35 AM,1,,,,,No,"98292,1",No,guide 
"Bosley, April",2/27/2019,1,3,Skagit,Darrington Mill bridge to mouth,Shore,Shore,Steelhead,2,No,Fly,1,0,9:25 AM,10:15 AM,0:50,10:15 AM,1,,,,,No,"98201,1,98027,1",No,
"Bosley, April",2/27/2019,1,4,Skagit,Darrington Mill bridge to mouth,Shore,Shore,Steelhead,2,No,Gear,1,0,11:15 AM,11:55 AM,0:40,11:55 AM,1,,,,,No,"98126,1,98144,1",No,
"Bosley, April",2/27/2019,1,5,Skagit,Darrington Mill bridge to mouth,Shore,Shore,Steelhead,1,No,Both,1,0,9:00 AM,12:15 PM,3:15,12:15 PM,1,,,,,No,"98029,1",No,
"Bosley, April",2/27/2019,1,6,Skagit,Darrington Mill bridge to mouth,Shore,Shore,Steelhead,2,No,Fly,1,0,9:00 AM,12:15 PM,3:15,12:15 PM,1,,,,,No,"98258,1,98201,1",No,
"Lambert, Leah",2/27/2019,2,1,Skagit,Dalles bridge to Marblemount bridge,Shore,Shore,Steelhead,2,No,Fly,1,0,9:45 AM,12:30 PM,2:45,12:30 PM,1,,,,,No,"98225,2",No,
"Nelson, Rachel",2/27/2019,3,1,Skagit,Dalles bridge to Marblemount bridge,Shore,Shore,Steelhead,1,No,Fly,1,0,12:00 PM,1:00 PM,1:00,1:00 PM,1,,,,,No,"98284,1",No,Swift creek
"Nelson, Rachel",2/27/2019,3,2,Skagit,Dalles bridge to Marblemount bridge,Shore,Shore,Steelhead,2,No,Fly,2,0,12:30 PM,3:30 PM,3:00,3:30 PM,1,,,,,No,"98225,2",Yes,Steelhead Park
"Nelson, Rachel",2/27/2019,3,3,Skagit,Dalles bridge to Marblemount bridge,Drift boat / raft,Boat,Steelhead,2,No,Fly,2,1,8:00 AM,6:30 PM,10:30,6:30 PM,1,,,,,Yes,"80134,1,98292,1",No,Faber to Baker
"Nelson, Rachel",2/27/2019,3,4,Skagit,Dalles bridge to Marblemount bridge,Shore,Shore,Steelhead,1,No,Fly,1,0,3:45 PM,4:45 PM,1:00,4:45 PM,1,,,,,No,"98263,1",No,Dean the fly guy
"Nelson, Rachel",2/27/2019,3,5,Skagit,Darrington Mill bridge to mouth,Drift boat / raft,Boat,Steelhead,2,No,,2,0,7:00 AM,6:00 PM,11:00,6:00 PM,1,,,,,Yes,"98248,2",No,"USFS to Faber; originally entered with both rivers circled, but Rachel stated that the anglers only floated from the mouth of the Sauk to Faber where they took out. "
"Nelson, Rachel",2/27/2019,3,6,Skagit,Dalles bridge to Marblemount bridge,Shore,Shore,Steelhead,1,No,Fly,1,0,4:45 PM,6:30 PM,1:45,6:30 PM,1,,,,,,"98263,1",Yes,Dean the fly guy
"Howard, Jillian",3/2/2019,4,1,Skagit,Dalles bridge to Marblemount bridge,Shore,Shore,Steelhead,2,No,Fly,2,0,6:40 AM,9:05 AM,2:25,9:05 AM,1,,,,,No,"98284,2",No,Baker Launch
"Howard, Jillian",3/2/2019,4,2,Skagit,Dalles bridge to Marblemount bridge,Shore,Shore,Steelhead,2,No,Fly,2,1,7:30 AM,9:30 AM,2:00,9:30 AM,1,,,,,No,"80134,1,98292,1",No,"have raft on a trailer but not using it today (river too crowded), at the access point east of Eagles Nest Motel"
"Howard, Jillian",3/2/2019,4,3,Skagit,Dalles bridge to Marblemount bridge,Shore,Shore,Steelhead,2,No,Fly,1,0,7:30 AM,10:15 AM,2:45,10:15 AM,1,,,,,No,"98125,1,98033,1",No,"leaving Chapel, headed to Cascadian Farm then up the Sauk"
"Howard, Jillian",3/2/2019,4,4,Skagit,Dalles bridge to Marblemount bridge,Shore,Shore,Steelhead,2,No,Fly,1,0,8:00 AM,10:30 AM,2:30,10:30 AM,1,,,,,No,"98115,2",No,west side of marblemount bridge
"Bosley, April",3/2/2019,1,1,Skagit,Darrington Mill bridge to mouth,Shore,Shore,Steelhead,2,No,Fly,2,0,9:00 AM,9:30 AM,0:30,9:30 AM,1,,,,,No,"98033,1,98270,1",No,
"Bosley, April",3/2/2019,1,2,Skagit,Darrington Mill bridge to mouth,Shore,Shore,Steelhead,1,No,Fly,1,0,8:30 AM,9:40 AM,1:10,9:40 AM,1,,,,,No,"98115,1",No,
"Bosley, April",3/2/2019,1,3,Skagit,Darrington Mill bridge to mouth,Shore,Shore,Steelhead,2,No,Fly,1,0,7:00 AM,9:45 AM,2:45,9:45 AM,1,BLC,,R,1,No,"98115,1,98406,1",No,
"Bosley, April",3/2/2019,1,4,Skagit,Darrington Mill bridge to mouth,Shore,Shore,Steelhead,1,No,Fly,1,0,6:45 AM,10:00 AM,3:15,10:00 AM,1,BLC,,R,4,No,"98258,1",No,
"Bosley, April",3/2/2019,1,5,Skagit,Darrington Mill bridge to mouth,Shore,Shore,Steelhead,3,No,Fly,2,0,9:40 AM,10:40 AM,1:00,10:40 AM,1,,,,,No,"98115,1,98119,1,98004,1",Yes,"interview #2, was the earlier interview (row 2), other 2 people joined later"
"Bosley, April",3/2/2019,1,6,Skagit,Darrington Mill bridge to mouth,Shore,Shore,Steelhead,1,No,Fly,1,0,9:00 AM,10:45 AM,1:45,10:45 AM,1,,,,,No,"98065,1",No,
"Bosley, April",3/2/2019,1,7,Skagit,Darrington Mill bridge to mouth,Shore,Shore,Steelhead,2,No,Fly,1,0,7:30 AM,11:00 AM,3:30,11:00 AM,1,,,,,No,"98354,1,98092,1",No,
"Bosley, April",3/2/2019,1,8,Skagit,Darrington Mill bridge to mouth,Shore,Shore,Steelhead,3,No,Fly,1,0,10:45 AM,11:10 AM,0:25,11:10 AM,1,,,,,No,"98226,1,98250,1,98225,1",No,
"Bosley, April",3/2/2019,1,9,Skagit,Darrington Mill bridge to mouth,Shore,Shore,Steelhead,2,No,Gear,1,0,11:00 AM,11:15 AM,0:15,11:15 AM,1,,,,,No,"98208,1,98252,1",No,
