Surveyor,Survey_Date,Page #,Row,StreamName,SectionName,AnglerType,AnglerCategory,TargetSpecies,NumAnglers,Guided?,FishingMethod,Num_Cars,Num_Trailers,Fishing_Start_Time,Interview_Start_Time,Fishing_time_corrected,Fishing_End_Time_Corrected,Percent_time_fished,Species,Origin,Fate,Qty,CompleteTrip,County1,interviewed_today,Comments
"Nelson, Rachel",3/12/2019,4,3,Skagit,Dalles bridge to Marblemount bridge,Pontoon / kick,Shore,Steelhead,2,No,Fly,2,0,8:00 AM,3:30 PM,7:30,3:30 PM,1,,,,,Yes,"98226,1,98223,1",No,steelhead to baker
"Nelson, Rachel",3/12/2019,4,4,Skagit,Dalles bridge to Marblemount bridge,Drift boat / raft,Boat,Steelhead,3,No,Fly,2,1,8:00 AM,4:00 PM,8:00,4:00 PM,1,,,,,Yes,"59801,1,59047,1,98292,1",No,steelhead to baker
"Nelson, Rachel",3/12/2019,4,5,Skagit,Dalles bridge to Marblemount bridge,Boat with motor,Boat,Steelhead,2,No,Gear,1,1,7:30 AM,5:01 PM,9:31,5:01 PM,1,BLC,,R,2,Yes,"98223,1,98201,1",No,steelhead primitive; said they caught a hatchery steelhead 2 days ago by swift creek all spawned out. Then roceeded to tell me that the tribes have been putting htem in the sauk for the past 4 years
"Nelson, Rachel",3/12/2019,4,6,Skagit,Dalles bridge to Marblemount bridge,Drift boat / raft,Boat,Steelhead,3,No,Fly,2,1,8:00 AM,5:30 PM,9:30,5:30 PM,1,CTT,,R,1,Yes,"98146,1,10024,1,98406,1",No,steelhead to baker
"Nelson, Rachel",3/12/2019,4,7,Skagit,Dalles bridge to Marblemount bridge,Shore,Shore,Steelhead,2,No,Fly,1,0,3:30 PM,5:30 PM,2:00,5:30 PM,1,,,,,Yes,"98226,1,98223,1",Yes,"by the baker, was in pontoon not on shore"
"Nelson, Rachel",3/12/2019,4,8,Skagit,Dalles bridge to Marblemount bridge,Drift boat / raft,Boat,Steelhead,3,No,,2,1,9:30 AM,6:30 PM,9:00,6:30 PM,1,WF,,R,1,Yes,"98235,3",No,primitive steelhead to baker
"Nelson, Rachel",3/12/2019,4,9,Skagit,Dalles bridge to Marblemount bridge,Shore,Shore,Steelhead,1,No,Fly,1,0,3:30 PM,7:15 PM,3:45,7:15 PM,1,,,,,Yes,"98204,1",No,"across from baker river, Shawn"
"Bosley, April",3/15/2019,1,1,Skagit,Darrington Mill bridge to mouth,Shore,Shore,Steelhead,1,No,Fly,1,0,9:00 AM,10:10 AM,1:10,10:10 AM,1,,,,,No,"98241,1",No,
"Bosley, April",3/15/2019,1,2,Skagit,Darrington Mill bridge to mouth,Shore,Shore,Steelhead,1,No,Fly,1,0,9:45 AM,10:30 AM,0:45,10:30 AM,1,,,,,No,"98223,1",No,
"Bosley, April",3/15/2019,1,3,Skagit,Darrington Mill bridge to mouth,Shore,Shore,Steelhead,2,No,Both,2,0,8:45 AM,10:45 AM,2:00,10:45 AM,1,BLC,,R,1,No,"98075,2",No,
"Bosley, April",3/15/2019,1,4,Skagit,Darrington Mill bridge to mouth,Shore,Shore,Steelhead,1,No,Fly,1,0,8:00 AM,10:55 AM,2:55,10:55 AM,1,,,,,No,"98026,1",No,
"Bosley, April",3/15/2019,1,5,Skagit,Darrington Mill bridge to mouth,Shore,Shore,Steelhead,2,No,Gear,2,0,9:00 AM,11:05 AM,2:05,11:05 AM,1,,,,,No,"98237,1,98223,1",No,
"Bosley, April",3/15/2019,1,6,Skagit,Darrington Mill bridge to mouth,Drift boat / raft,Boat,Steelhead,3,No,Fly,3,0,9:30 AM,11:15 AM,1:45,11:15 AM,1,,,,,No,"98223,1,98105,1,98406,1",No,
"Bosley, April",3/15/2019,1,7,Skagit,Darrington Mill bridge to mouth,Drift boat / raft,Boat,Steelhead,2,Yes,Fly,1,0,7:30 AM,11:20 AM,3:50,11:20 AM,1,,,,,No,"95864,2",No,client of row 8
"Bosley, April",3/15/2019,1,8,Skagit,Darrington Mill bridge to mouth,Drift boat / raft,Boat,Steelhead,1,Yes,Fly,1,1,7:30 AM,11:20 AM,3:50,11:20 AM,1,,,,,No,"98221,1",No,guide for row 7
"Bosley, April",3/15/2019,1,9,Skagit,Darrington Mill bridge to mouth,Drift boat / raft,Boat,Steelhead,1,No,Fly,1,0,7:30 AM,11:50 AM,4:20,11:50 AM,1,,,,,No,"98292,1",No,
"Bosley, April",3/15/2019,1,10,Skagit,Darrington Mill bridge to mouth,Shore,Shore,Steelhead,1,No,Fly,1,0,9:00 AM,12:00 PM,3:00,12:00 PM,1,,,,,No,"98229,1",No,
"Bosley, April",3/15/2019,1,11,Skagit,Darrington Mill bridge to mouth,Shore,Shore,Steelhead,1,No,Gear,1,0,10:30 AM,12:00 PM,0:09,10:39 AM,0.1,,,,,No,"98284,1",No,
"Bosley, April",3/15/2019,1,11,Skagit,Darrington Mill bridge to mouth,Shore,Shore,Steelhead,1,No,Gear,1,0,10:30 AM,12:00 PM,1:21,11:51 AM,0.9,,,,,No,"98284,1",No,
"Bosley, April",3/15/2019,2,12,Skagit,Darrington Mill bridge to mouth,Shore,Shore,Steelhead,1,No,Fly,1,0,8:30 AM,12:10 PM,0:22,8:52 AM,0.1,,,,,No,"98077,1",No,
"Bosley, April",3/15/2019,2,12,Skagit,Dalles bridge to Marblemount bridge,Shore,Shore,Steelhead,1,No,Fly,1,0,8:30 AM,12:10 PM,3:18,11:48 AM,0.9,,,,,No,"98077,1",No,
"Lambert, Leah",3/15/2019,3,1,Skagit,Dalles bridge to Marblemount bridge,Shore,Shore,Steelhead,2,No,Fly,1,0,7:30 AM,11:00 AM,3:30,11:00 AM,1,,,,,No,"59074,1,59801,1",No,"montana plates, tundra"
"Lambert, Leah",3/15/2019,3,2,Skagit,Dalles bridge to Marblemount bridge,Drift boat / raft,Boat,Steelhead,3,No,Gear,2,1,6:30 AM,1:30 PM,7:00,1:30 PM,1,,,,,No,"98233,1,98248,1,98225,1",No,
"Armellino, Daniel",3/15/2019,4,1,Skagit,Darrington Mill bridge to mouth,Shore,Shore,Steelhead,1,No,Fly,1,0,12:00 PM,2:00 PM,2:00,2:00 PM,1,,,,,No,"98117,1",No,wife was with him but she photographer. USFS
"Armellino, Daniel",3/15/2019,4,2,Skagit,Darrington Mill bridge to mouth,Shore,Shore,Steelhead,2,No,Fly,1,0,12:15 PM,2:30 PM,2:15,2:30 PM,1,,,,,Yes,"98292,2",Yes,april interviewed 
"Armellino, Daniel",3/15/2019,4,3,Skagit,Darrington Mill bridge to mouth,Shore,Shore,Steelhead,2,No,Both,1,0,11:00 AM,3:15 PM,4:15,3:15 PM,1,,,,,No,"98075,2",Yes,april interviewed 
"Armellino, Daniel",3/15/2019,4,4,Skagit,Dalles bridge to Marblemount bridge,Shore,Shore,Steelhead,1,No,Fly,1,0,1:30 PM,4:30 PM,3:00,4:30 PM,1,,,,,Yes,"98284,1",No,
"Armellino, Daniel",3/15/2019,4,5,Skagit,Darrington Mill bridge to mouth,Shore,Shore,Steelhead,2,No,Fly,1,0,11:00 AM,4:50 PM,5:50,4:50 PM,1,,,,,Yes,"98121,1,98122,1",No,
"Armellino, Daniel",3/15/2019,4,6,Skagit,Darrington Mill bridge to mouth,Drift boat / raft,Boat,Steelhead,3,Yes,Fly,2,1,7:30 AM,4:50 PM,9:20,4:50 PM,1,,,,,Yes,"98155,2,98011,1",No,usfs launch
"Armellino, Daniel",3/15/2019,4,7,Skagit,Darrington Mill bridge to mouth,Pontoon / kick,Shore,Steelhead,2,No,Gear,1,0,11:00 AM,6:10 PM,7:10,6:10 PM,1,,,,,Yes,"98020,1,98556,1",No,
"Nelson, Rachel",3/15/2019,5,1,Skagit,Dalles bridge to Marblemount bridge,Shore,Shore,Steelhead,1,No,Fly,1,0,6:00 AM,1:30 PM,7:30,1:30 PM,1,BLC,,R,1,No,"98506,1",No,across from baker
"Nelson, Rachel",3/15/2019,5,2,Skagit,Dalles bridge to Marblemount bridge,Shore,Shore,Steelhead,1,No,Fly,1,0,9:00 AM,2:45 PM,5:45,2:45 PM,1,,,,,No,"98226,1",No,across from baker
"Nelson, Rachel",3/15/2019,5,3,Skagit,Dalles bridge to Marblemount bridge,Boat with motor,Boat,Steelhead,2,No,Fly,1,1,7:00 AM,3:00 PM,8:00,3:00 PM,1,,,,,Yes,"98284,2",No,baker launch
"Nelson, Rachel",3/15/2019,5,4,Skagit,Dalles bridge to Marblemount bridge,Boat with motor,Boat,Steelhead,2,No,Fly,1,1,7:15 AM,4:30 PM,9:15,4:30 PM,1,BLC,,R,2,Yes,"97219,1,98053,1",No,baker launch
"Nelson, Rachel",3/15/2019,5,5,Skagit,Dalles bridge to Marblemount bridge,Boat with motor,Boat,Steelhead,2,No,Gear,1,1,7:30 AM,5:00 PM,9:30,5:00 PM,1,,,,,Yes,"98264,2",No,baker launch
"Nelson, Rachel",3/15/2019,5,6,Skagit,Dalles bridge to Marblemount bridge,Drift boat / raft,Boat,Steelhead,2,No,Gear,2,1,7:30 AM,5:30 PM,10:00,5:30 PM,1,SH,W,R,1,Yes,"98223,2",No,steelhead park to baker
"Nelson, Rachel",3/15/2019,5,7,Skagit,Dalles bridge to Marblemount bridge,Boat with motor,Boat,Steelhead,1,No,Fly,1,1,2:30 PM,5:30 PM,3:00,5:30 PM,1,,,,,Yes,"98229,1",Yes,bkaer launch (Sean)
"Nelson, Rachel",3/15/2019,5,8,Skagit,Dalles bridge to Marblemount bridge,Boat with motor,Boat,Steelhead,2,No,Gear,2,1,4:30 PM,6:15 PM,1:45,6:15 PM,1,SH,W,R,1,Yes,"98229,2",Yes,baker launch (Sean) (Mike)
"Nelson, Rachel",3/15/2019,5,9,Skagit,Dalles bridge to Marblemount bridge,Drift boat / raft,Boat,Steelhead,3,No,Fly,3,1,10:00 AM,6:15 PM,8:15,6:15 PM,1,,,,,Yes,"98027,2,98296,1",No,faber to baker
"Nelson, Rachel",3/15/2019,5,10,Skagit,Dalles bridge to Marblemount bridge,Boat with motor,Boat,Steelhead,2,No,Fly,1,1,2:00 PM,6:30 PM,4:30,6:30 PM,1,,,,,Yes,"97206,1,98607,1",No,baker launch
"Nelson, Rachel",3/15/2019,5,11,Skagit,Dalles bridge to Marblemount bridge,Boat with motor,Boat,Steelhead,1,No,Gear,1,1,2:30 PM,6:30 PM,4:00,6:30 PM,1,,,,,Yes,"98110,1",No,baker launch
"Nelson, Rachel",3/15/2019,6,12,Skagit,Dalles bridge to Marblemount bridge,Drift boat / raft,Boat,Steelhead,2,No,Gear,2,1,2:00 PM,4:30 PM,2:30,4:30 PM,1,,,,,Yes,"98237,2",No,faber to baker
"Nelson, Rachel",3/15/2019,6,13,Skagit,Dalles bridge to Marblemount bridge,Shore,Shore,Steelhead,1,No,Fly,1,0,5:00 PM,6:45 PM,1:45,6:45 PM,1,,,,,No,"98237,1",No,across from baker
"Nelson, Rachel",3/15/2019,6,15,Skagit,Darrington Mill bridge to mouth,Drift boat / raft,Boat,Steelhead,2,Yes,Fly,1,1,7:30 AM,7:00 PM,9:12,4:42 PM,0.8,,,,,Yes,"Sacramento,2",Yes,guided but guide did not fish and not included in angler count. Native hole to faber. April interviewed
"Nelson, Rachel",3/15/2019,6,15,Skagit,Dalles bridge to Marblemount bridge,Drift boat / raft,Boat,Steelhead,2,Yes,Fly,1,1,7:30 AM,7:00 PM,2:18,9:48 AM,0.2,,,,,Yes,"Sacramento,2",Yes,guided but guide did not fish and not included in angler count. [part of note illegible] Native hole to faber. April interviewed
"Howard, Jillian",3/16/2019,1,12,Skagit,Dalles bridge to Marblemount bridge,Shore,Shore,Steelhead,2,No,Fly,1,0,7:00 AM,10:00 AM,3:00,10:00 AM,1,,,,,Yes,"59047,1,98284,1",No,between larsen log and ovenells
"Howard, Jillian",3/16/2019,1,13,Skagit,Dalles bridge to Marblemount bridge,Shore,Shore,Steelhead,1,No,Gear,1,0,9:45 AM,10:00 AM,0:15,10:00 AM,1,,,,,No,"98284,1",No,between larsen log and ovenells
"Howard, Jillian",3/16/2019,1,14,Skagit,Dalles bridge to Marblemount bridge,Shore,Shore,Steelhead,1,No,,1,0,8:30 AM,10:19 AM,1:49,10:19 AM,1,,,,,Yes,"98229,1",No,
"Howard, Jillian",3/16/2019,1,15,Skagit,Darrington Mill bridge to mouth,Shore,Shore,Steelhead,1,No,Fly,1,0,6:45 AM,10:40 AM,3:55,10:40 AM,1,SH,W,R,1,Yes,"98112,1",No,hippie bar
"Howard, Jillian",3/16/2019,1,16,Skagit,Darrington Mill bridge to mouth,Shore,Shore,Steelhead,2,No,Fly,1,0,8:00 AM,10:50 AM,2:50,10:50 AM,1,SH,W,R,1,No,"98296,1",No,hippie bar
"Howard, Jillian",3/16/2019,1,17,Skagit,Darrington Mill bridge to mouth,Shore,Shore,Steelhead,2,No,Fly,1,0,9:30 AM,11:40 AM,2:10,11:40 AM,1,,,,,No,"98684,1,98225,1",No,native hole
"Howard, Jillian",3/16/2019,1,18,Skagit,Dalles bridge to Marblemount bridge,Shore,Shore,Steelhead,1,No,Both,1,0,9:00 AM,1:00 PM,4:00,1:00 PM,1,SH,W,R,1,Yes,"98226,1",No,
"Howard, Jillian",3/16/2019,1,19,Skagit,Darrington Mill bridge to mouth,Shore,Shore,Steelhead,2,No,Fly,1,0,8:00 AM,1:16 PM,2:38,10:38 AM,0.5,,,,,No,"98034,1,98258,1",No,miller creek
"Howard, Jillian",3/16/2019,1,19,Skagit,Dalles bridge to Marblemount bridge,Shore,Shore,Steelhead,2,No,Fly,1,0,8:00 AM,1:16 PM,2:38,10:38 AM,0.5,,,,,No,"98034,1,98258,1",No,
"Howard, Jillian",3/16/2019,1,20,Skagit,Dalles bridge to Marblemount bridge,Shore,Shore,Steelhead,1,No,Fly,1,0,10:00 AM,1:16 PM,3:16,1:16 PM,1,,,,,No,"98118,1",No,interviewed by leah at about 10 am
"Lambert, Leah",3/16/2019,2,1,Skagit,Dalles bridge to Marblemount bridge,Shore,Shore,Steelhead,1,No,Fly,1,0,8:15 AM,9:45 AM,1:30,9:45 AM,1,,,,,No,"V4L2L2,1",No,"silver tacoma, canada"
"Lambert, Leah",3/16/2019,2,2,Skagit,Dalles bridge to Marblemount bridge,Shore,Shore,Steelhead,1,No,Fly,1,0,10:00 AM,10:45 AM,0:45,10:45 AM,1,,,,,No,"98118,1",No,gold tundra
"Lambert, Leah",3/16/2019,2,3,Skagit,Dalles bridge to Marblemount bridge,Drift boat / raft,Boat,Steelhead,3,No,Gear,2,1,7:00 AM,11:20 AM,4:20,11:20 AM,1,,,,,Yes,"98258,1,98296,2",No,
"Lambert, Leah",3/16/2019,2,4,Skagit,Dalles bridge to Marblemount bridge,Drift boat / raft,Boat,Steelhead,2,No,Gear,2,1,7:00 AM,11:15 AM,4:15,11:15 AM,1,,,,,Yes,"98290,2",No,black 4runner
"Lambert, Leah",3/16/2019,2,5,Skagit,Dalles bridge to Marblemount bridge,Boat with motor,Boat,Steelhead,2,No,Gear,1,1,7:30 AM,11:30 AM,4:00,11:30 AM,1,WF,,R,1,Yes,"98284,2",No,
"Lambert, Leah",3/16/2019,2,6,Skagit,Dalles bridge to Marblemount bridge,Shore,Shore,Steelhead,2,No,Gear,1,0,11:30 AM,12:30 PM,1:00,12:30 PM,1,,,,,No,"98258,1,92865,1",No,blk suburban
"Lambert, Leah",3/16/2019,2,7,Skagit,Dalles bridge to Marblemount bridge,Shore,Shore,Steelhead,1,No,Fly,1,0,8:30 AM,1:00 PM,4:30,1:00 PM,1,,,,,Yes,"98229,1",No,
"Armellino, Daniel",3/16/2019,3,1,Skagit,Darrington Mill bridge to mouth,Shore,Shore,Steelhead,2,No,Fly,1,0,11:30 AM,2:05 PM,2:35,2:05 PM,1,,,,,Yes,"98684,1,83530,1",Yes,"Jillian interviewed, USFS luanch"
"Armellino, Daniel",3/16/2019,3,2,Skagit,Darrington Mill bridge to mouth,Drift boat / raft,Boat,Steelhead,3,No,Fly,2,1,7:30 AM,2:20 PM,6:50,2:20 PM,1,SH,W,R,1,Yes,"98229,1,98125,1,15101,1",No,white creek
"Armellino, Daniel",3/16/2019,3,3,Skagit,Darrington Mill bridge to mouth,Shore,Shore,Steelhead,2,No,Fly,1,0,11:30 AM,2:25 PM,2:55,2:25 PM,1,,,,,Yes,"98290,1,98252,1",No,native hole
"Armellino, Daniel",3/16/2019,3,4,Skagit,Darrington Mill bridge to mouth,Drift boat / raft,Boat,Steelhead,3,No,Gear,2,1,7:30 AM,4:10 PM,4:20,11:50 AM,0.5,,,,,Yes,"98223,2",No,fabers south
"Armellino, Daniel",3/16/2019,3,4,Skagit,Dalles bridge to Marblemount bridge,Drift boat / raft,Boat,Steelhead,3,No,Gear,2,1,7:30 AM,4:10 PM,4:20,11:50 AM,0.5,,,,,Yes,"98223,2",No,fabers south
"Armellino, Daniel",3/16/2019,3,5,Skagit,Darrington Mill bridge to mouth,Shore,Shore,Steelhead,1,No,Fly,1,0,12:00 PM,4:15 PM,3:11,3:11 PM,0.75,,,,,Yes,"98033,1",No,miller creek
"Armellino, Daniel",3/16/2019,3,5,Skagit,Dalles bridge to Marblemount bridge,Shore,Shore,Steelhead,1,No,Fly,1,0,12:00 PM,4:15 PM,1:03,1:03 PM,0.25,,,,,Yes,"98033,1",No,miller creek
"Armellino, Daniel",3/16/2019,3,6,Skagit,Darrington Mill bridge to mouth,Shore,Shore,Steelhead,1,No,Fly,1,0,8:00 AM,4:45 PM,8:45,4:45 PM,1,,,,,No,"98117,1",No,hippie bar
"Armellino, Daniel",3/16/2019,3,7,Skagit,Darrington Mill bridge to mouth,Shore,Shore,Steelhead,2,No,Fly,1,0,11:00 AM,5:00 PM,6:00,5:00 PM,1,,,,,No,"95864,2",No,native hole
"Armellino, Daniel",3/16/2019,3,8,Skagit,Darrington Mill bridge to mouth,Shore,Shore,Steelhead,1,No,Fly,1,0,7:00 AM,5:10 PM,10:10,5:10 PM,1,BLC,,R,2,No,"93003,1",No,native hole
"Armellino, Daniel",3/16/2019,3,9,Skagit,Darrington Mill bridge to mouth,Shore,Shore,Steelhead,2,No,Gear,1,0,1:00 PM,5:25 PM,4:25,5:25 PM,1,,,,,Yes,"98229,2",No,usfs luanch
"Armellino, Daniel",3/16/2019,3,10,Skagit,Darrington Mill bridge to mouth,Shore,Shore,Steelhead,1,No,Gear,1,0,4:45 PM,5:45 PM,1:00,5:45 PM,1,,,,,No,"98223,1",No,usfs launch
"Armellino, Daniel",3/16/2019,3,11,Skagit,Darrington Mill bridge to mouth,Shore,Shore,Steelhead,1,No,Gear,1,0,5:45 PM,7:15 PM,1:30,7:15 PM,1,,,,,Yes,"98223,1",Yes,"native hole, second interview"
"Nelson, Rachel",3/16/2019,4,1,Skagit,Dalles bridge to Marblemount bridge,Shore,Shore,Steelhead,1,No,Fly,1,0,6:30 AM,12:15 PM,5:45,12:15 PM,1,SH,W,R,1,Yes,"98229,1",No,"across from baker, Lucas"
"Nelson, Rachel",3/16/2019,4,2,Skagit,Dalles bridge to Marblemount bridge,Drift boat / raft,Boat,Steelhead,3,No,Gear,2,1,7:30 AM,1:00 PM,5:30,1:00 PM,1,SH,W,R,1,Yes,"98273,1,98284,2",No,marb to primitive steelhead
"Nelson, Rachel",3/16/2019,4,3,Skagit,Dalles bridge to Marblemount bridge,Boat with motor,Boat,Steelhead,4,No,Fly,2,1,7:30 AM,2:15 PM,6:45,2:15 PM,1,,,,,No,"98110,1,80026,2,98607,1",No,baker launch
"Nelson, Rachel",3/16/2019,4,4,Skagit,Dalles bridge to Marblemount bridge,Boat with motor,Boat,Steelhead,2,No,Fly,1,1,7:30 AM,2:15 PM,6:45,2:15 PM,1,,,,,No,"97206,1,98102,1",No,baker launch
"Nelson, Rachel",3/16/2019,4,5,Skagit,Dalles bridge to Marblemount bridge,Boat with motor,Boat,Steelhead,2,No,Both,2,1,7:00 AM,2:15 PM,7:15,2:15 PM,1,BLC,,R,1,Yes,"98229,2",No,"baker launch, Shawn and Sean"
"Nelson, Rachel",3/16/2019,4,6,Skagit,Dalles bridge to Marblemount bridge,Drift boat / raft,Boat,Steelhead,3,,Gear,2,1,7:00 AM,2:30 PM,7:30,2:30 PM,1,,,,,Yes,"98237,3",,Marb to faber
"Nelson, Rachel",3/16/2019,4,7,Skagit,Dalles bridge to Marblemount bridge,Shore,Shore,Steelhead,1,No,Fly,1,0,2:45 PM,3:00 PM,0:15,3:00 PM,1,,,,,No,"98263,1",,"Steelhead park, Dean the fly guy"
"Nelson, Rachel",3/16/2019,4,8,Skagit,Dalles bridge to Marblemount bridge,Drift boat / raft,Boat,Steelhead,2,No,Gear,2,1,9:00 AM,4:15 PM,7:15,4:15 PM,1,,,,,Yes,"98223,1,98270,1",No,steelhead park to baker
"Nelson, Rachel",3/16/2019,4,9,Skagit,Darrington Mill bridge to mouth,Pontoon / kick,Shore,Steelhead,2,No,Fly,2,0,7:00 AM,4:15 PM,4:37,11:37 AM,0.5,,,,,No,"98273,2",No,hippie bar
"Nelson, Rachel",3/16/2019,4,9,Skagit,Dalles bridge to Marblemount bridge,Pontoon / kick,Shore,Steelhead,2,No,Fly,2,0,7:00 AM,4:15 PM,4:37,11:37 AM,0.5,BLC,,R,1,Yes,"98273,2",No,hippie bar
"Nelson, Rachel",3/16/2019,4,10,Skagit,Dalles bridge to Marblemount bridge,Drift boat / raft,Boat,Steelhead,2,No,Gear,2,1,1:30 PM,4:30 PM,3:00,4:30 PM,1,,,,,Yes,"98296,2",No,faber to baker
"Nelson, Rachel",3/16/2019,4,11,Skagit,Dalles bridge to Marblemount bridge,Drift boat / raft,Boat,Steelhead,2,No,,2,1,12:00 PM,4:45 PM,4:45,4:45 PM,1,,,,,Yes,"98290,2",No,"faber to baker. [illegible, possibly 'Horrible']"
"Nelson, Rachel",3/16/2019,5,12,Skagit,Dalles bridge to Marblemount bridge,Drift boat / raft,Boat,Steelhead,2,No,Both,2,1,11:30 AM,6:00 PM,6:30,6:00 PM,1,,,,,Yes,"98037,2",No,steelhead park to baker
"Nelson, Rachel",3/16/2019,5,13,Skagit,Dalles bridge to Marblemount bridge,Boat with motor,Boat,Steelhead,2,No,Fly,1,1,2:15 PM,6:15 PM,4:00,6:15 PM,1,,,,,Yes,"97206,1,98102,1",Yes,baker launch
"Nelson, Rachel",3/16/2019,5,14,Skagit,Dalles bridge to Marblemount bridge,Boat with motor,Boat,Steelhead,3,No,Fly,2,1,2:15 PM,6:15 PM,4:00,6:15 PM,1,,,,,Yes,"98110,1,80226,1,98607,1",Yes,baker launch
"Nelson, Rachel",3/16/2019,5,15,Skagit,Dalles bridge to Marblemount bridge,Shore,Shore,Steelhead,1,No,Fly,1,0,3:00 PM,6:45 PM,3:45,6:45 PM,1,,,,,Yes,"98263,1",Yes,"dean, steelhead"
"Nelson, Rachel",3/16/2019,5,16,Skagit,Dalles bridge to Marblemount bridge,Drift boat / raft,Boat,Steelhead,3,No,Gear,2,1,12:00 PM,7:30 PM,7:30,7:30 PM,1,,,,,Yes,"98226,2,98223,1",No,marb to faber
"Bosley, April",3/17/2019,1,1,Skagit,Dalles bridge to Marblemount bridge,Shore,Shore,Steelhead,2,No,Fly,1,0,7:15 AM,9:05 AM,1:50,9:05 AM,1,,,,,No,"98225,2",No,
"Bosley, April",3/17/2019,1,2,Skagit,Darrington Mill bridge to mouth,Drift boat / raft,Boat,Steelhead,3,No,Fly,1,1,7:15 AM,9:30 AM,2:15,9:30 AM,1,,,,,No,"98117,3",No,"the anglers on rows 2 and 3 were together but were in 2 boats, one drift and one raft"
"Bosley, April",3/17/2019,1,3,Skagit,Darrington Mill bridge to mouth,Drift boat / raft,Boat,Steelhead,2,No,Fly,1,0,7:15 AM,9:30 AM,2:15,9:30 AM,1,SH,W,R,1,No,"98117,2",No,"the anglers on rows 2 and 3 were together but were in 2 boats, one drift and one raft"
"Bosley, April",3/17/2019,1,4,Skagit,Darrington Mill bridge to mouth,Shore,Shore,Steelhead,2,No,Fly,2,0,7:30 AM,9:45 AM,2:15,9:45 AM,1,,,,,No,"98296,2",No,
"Bosley, April",3/17/2019,1,5,Skagit,Darrington Mill bridge to mouth,Shore,Shore,Steelhead,4,No,Fly,2,0,7:30 AM,10:00 AM,2:30,10:00 AM,1,BLC,,R,3,No,"98117,4",No,
"Bosley, April",3/17/2019,1,6,Skagit,Darrington Mill bridge to mouth,Shore,Shore,Steelhead,3,No,Gear,1,0,7:00 AM,10:10 AM,3:10,10:10 AM,1,,,,,No,"98229,3",No,
"Bosley, April",3/17/2019,1,7,Skagit,Darrington Mill bridge to mouth,Shore,Shore,Steelhead,1,No,Fly,1,0,10:00 AM,10:25 AM,0:25,10:25 AM,1,,,,,No,"98029,1",No,
"Bosley, April",3/17/2019,1,8,Skagit,Darrington Mill bridge to mouth,Shore,Shore,Steelhead,2,No,Both,1,0,7:15 AM,11:30 AM,4:15,11:30 AM,1,,,,,No,"98037,1,98258,1",No,
"Bosley, April",3/17/2019,1,9,Skagit,Dalles bridge to Marblemount bridge,Shore,Shore,Steelhead,3,No,Fly,2,0,9:00 AM,12:55 PM,3:55,12:55 PM,1,,,,,No,"98292,1,98036,1",No,
"Bosley, April",3/17/2019,1,10,Skagit,Darrington Mill bridge to mouth,Shore,Shore,Steelhead,3,No,Fly,1,0,10:30 AM,1:20 PM,2:50,1:20 PM,1,,,,,No,"98105,2,98027,1",No,
"Lambert, Leah",3/17/2019,2,1,Skagit,Dalles bridge to Marblemount bridge,Shore,Shore,Steelhead,1,No,Fly,1,0,7:00 AM,10:00 AM,3:00,10:00 AM,1,,,,,No,"98391,1",No,
"Lambert, Leah",3/17/2019,2,2,Skagit,Dalles bridge to Marblemount bridge,Shore,Shore,Steelhead,1,No,Gear,1,0,8:00 AM,10:30 AM,2:30,10:30 AM,1,,,,,No,"98223,1",No,"darrington, boy and father"
"Lambert, Leah",3/17/2019,2,3,Skagit,Dalles bridge to Marblemount bridge,Boat with motor,Boat,Steelhead,2,No,Gear,1,1,7:30 AM,11:00 AM,3:30,11:00 AM,1,,,,,Yes,"98233,2",No,
"Lambert, Leah",3/17/2019,2,4,Skagit,Dalles bridge to Marblemount bridge,Boat with motor,Boat,Steelhead,1,No,Gear,1,1,7:00 AM,11:30 AM,4:30,11:30 AM,1,,,,,Yes,"98229,1",No,
"Lambert, Leah",3/17/2019,2,5,Skagit,Dalles bridge to Marblemount bridge,Boat with motor,Boat,Steelhead,2,No,Gear,1,1,7:00 AM,11:30 AM,4:30,11:30 AM,1,BLC,,R,1,Yes,"97219,1",No,
"Lambert, Leah",3/17/2019,2,6,Skagit,Dalles bridge to Marblemount bridge,Shore,Shore,Steelhead,2,No,Fly,1,0,9:00 AM,1:00 PM,4:00,1:00 PM,1,,,,,No,"98296,2",No,
"Lambert, Leah",3/17/2019,2,7,Skagit,Dalles bridge to Marblemount bridge,Drift boat / raft,Boat,Steelhead,2,No,Gear,2,1,7:00 AM,1:15 PM,6:15,1:15 PM,1,,,,,No,"98241,1",No,
"Lambert, Leah",3/17/2019,2,8,Skagit,Dalles bridge to Marblemount bridge,Drift boat / raft,Boat,Steelhead,3,No,Fly,2,1,8:30 AM,1:45 PM,5:15,1:45 PM,1,,,,,No,"98226,1,98059,1,55356,1",No,
"Armellino, Daniel",3/17/2019,3,1,Skagit,Darrington Mill bridge to mouth,Shore,Shore,Steelhead,2,No,Gear,1,0,11:30 AM,1:50 PM,2:20,1:50 PM,1,,,,,No,"98258,2",No,
"Armellino, Daniel",3/17/2019,3,2,Skagit,Darrington Mill bridge to mouth,Shore,Shore,Steelhead,1,No,Fly,1,0,11:00 AM,2:30 PM,3:30,2:30 PM,1,,,,,No,"98208,1",No,
